ENTIDAD|DISTRITO|MUNICIPIO|SECCION|LOCALIDAD|MANZANA|STATUS
4|1|1|38|1|19|C
4|1|1|38|1|20|C
4|1|1|38|1|21|C
4|1|1|38|1|22|C
4|1|1|38|1|23|C
4|1|1|38|1|24|C
4|1|1|38|1|25|C
4|1|1|38|1|26|C
4|1|1|38|1|27|C
4|1|1|38|1|28|C
4|1|1|38|1|48|*
4|1|1|38|1|73|C
4|1|1|38|1|74|C
4|1|1|38|1|82|C
4|1|1|38|1|83|C
4|1|1|38|1|87|C
4|1|1|38|1|89|C
4|1|1|38|1|90|C
4|1|1|38|1|92|C
4|1|1|38|1|93|*
4|1|1|38|1|94|C
4|1|1|38|1|95|C
4|1|1|39|1|2|C
4|1|1|39|1|3|C
4|1|1|39|1|4|C
4|1|1|39|1|5|C
4|1|1|39|1|6|C
4|1|1|39|1|7|C
4|1|1|39|1|8|C
4|1|1|39|1|9|C
4|1|1|39|1|10|C
4|1|1|39|1|11|C
4|1|1|39|1|12|C
4|1|1|39|1|13|C
4|1|1|39|1|14|C
4|1|1|39|1|15|C
4|1|1|39|1|16|C
4|1|1|39|1|17|C
4|1|1|39|1|18|C
4|1|1|39|1|19|C
4|1|1|39|1|20|C
4|1|1|39|1|21|C
4|1|1|39|1|22|C
4|1|1|39|1|23|C
4|1|1|39|1|24|C
4|1|1|39|1|25|C
4|1|1|39|1|26|C
4|1|1|39|1|27|C
4|1|1|39|1|28|C
4|1|1|39|1|29|C
4|1|1|39|1|30|C
4|1|1|39|1|31|C
4|1|1|39|1|32|C
4|1|1|39|1|33|C
4|1|1|39|1|34|C
4|1|1|39|1|35|C
4|1|1|39|1|36|C
4|1|1|39|1|37|C
4|1|1|39|1|38|C
4|1|1|39|1|39|C
4|1|1|39|1|40|C
4|1|1|39|1|42|C
4|1|1|39|1|43|C
4|1|1|39|1|44|C
4|1|1|39|1|45|C
4|1|1|39|1|46|C
4|1|1|39|1|47|C
4|1|1|39|1|48|C
4|1|1|39|1|49|C
4|1|1|40|1|13|C
4|1|1|40|1|24|C
4|1|1|40|1|25|C
4|1|1|40|1|26|C
4|1|1|40|1|27|C
4|1|1|40|1|28|C
4|1|1|40|1|29|C
4|1|1|40|1|38|C
4|1|1|40|1|39|C
4|1|1|41|1|3|C
4|1|1|41|1|4|C
4|1|1|41|1|5|C
4|1|1|41|1|14|C
4|1|1|41|1|15|C
4|1|1|41|1|16|C
4|1|1|41|1|30|C
4|1|1|41|1|49|C
4|1|1|42|1|1|*
4|1|1|42|1|2|*
4|1|1|42|1|3|*
4|1|1|42|1|4|*
4|1|1|42|1|6|*
4|1|1|42|1|13|C
4|1|1|42|1|14|C
4|1|1|42|1|25|C
4|1|1|42|1|26|C
4|1|1|42|1|27|C
4|1|1|42|1|31|C
4|1|1|42|1|35|C
4|1|1|42|1|36|C
4|1|1|43|1|1|C
4|1|1|43|1|2|C
4|1|1|43|1|3|C
4|1|1|43|1|4|C
4|1|1|43|1|5|C
4|1|1|43|1|11|C
4|1|1|43|1|12|C
4|1|1|43|1|15|C
4|1|1|43|1|49|C
4|1|1|44|1|5|C
4|1|1|44|1|6|C
4|1|1|44|1|7|C
4|1|1|44|1|16|C
4|1|1|44|1|17|C
4|1|1|44|1|18|C
4|1|1|44|1|19|C
4|1|1|44|1|28|C
4|1|1|44|1|29|C
4|1|1|44|1|37|C
4|1|1|44|1|38|C
4|1|1|44|1|50|C
4|1|1|45|1|15|C
4|1|1|45|1|18|C
4|1|1|45|1|30|C
4|1|1|45|1|35|C
4|1|1|45|1|36|C
4|1|1|45|1|40|C
4|1|1|45|1|46|C
4|1|1|45|1|48|C
4|1|1|45|1|50|C
4|1|1|45|1|51|C
4|1|1|45|1|52|C
4|1|1|45|1|59|C
4|1|1|45|1|64|C
4|1|1|45|1|65|C
4|1|1|46|1|3|C
4|1|1|46|1|4|C
4|1|1|46|1|5|C
4|1|1|46|1|12|C
4|1|1|46|1|15|C
4|1|1|46|1|16|C
4|1|1|46|1|24|C
4|1|1|46|1|25|C
4|1|1|46|1|26|C
4|1|1|46|1|27|C
4|1|1|46|1|34|C
4|1|1|46|1|35|C
4|1|1|46|1|36|C
4|1|1|46|1|42|C
4|1|1|46|1|44|C
4|1|1|46|1|45|C
4|1|1|46|1|65|*
4|1|1|47|1|5|C
4|1|1|47|1|16|C
4|1|1|47|1|50|C
4|1|1|47|1|51|C
4|1|1|47|1|52|C
4|1|1|47|1|53|C
4|1|1|47|1|55|C
4|1|1|47|1|56|C
4|1|1|47|1|57|C
4|1|1|47|1|58|C
4|1|1|47|1|59|C
4|1|1|47|1|60|C
4|1|1|47|1|61|C
4|1|1|47|1|62|C
4|1|1|47|1|63|C
4|1|1|47|1|64|C
4|1|1|48|1|8|C
4|1|1|48|1|9|C
4|1|1|48|1|10|C
4|1|1|48|1|11|C
4|1|1|48|1|12|*
4|1|1|48|1|17|C
4|1|1|48|1|18|C
4|1|1|48|1|19|C
4|1|1|48|1|22|C
4|1|1|48|1|23|C
4|1|1|48|1|34|C
4|1|1|48|1|35|C
4|1|1|48|1|53|C
4|1|1|49|1|8|*
4|1|1|49|1|9|*
4|1|1|49|1|15|C
4|1|1|49|1|40|*
4|1|1|49|1|41|C
4|1|1|49|1|42|C
4|1|1|49|1|43|C
4|1|1|49|1|44|C
4|1|1|49|1|45|*
4|1|1|49|1|48|C
4|1|1|49|1|49|C
4|1|1|49|1|50|C
4|1|1|49|1|53|C
4|1|1|49|1|55|C
4|1|1|49|1|56|C
4|1|1|49|1|57|C
4|1|1|49|1|58|C
4|1|1|49|1|59|C
4|1|1|49|1|65|*
4|1|1|49|1|66|*
4|1|1|49|1|69|C
4|1|1|49|1|70|C
4|1|1|49|1|71|*
4|1|1|49|1|72|C
4|1|1|50|1|5|C
4|1|1|50|1|6|C
4|1|1|50|1|13|C
4|1|1|50|1|14|C
4|1|1|50|1|15|C
4|1|1|50|1|16|C
4|1|1|50|1|17|C
4|1|1|50|1|18|*
4|1|1|50|1|26|C
4|1|1|50|1|27|C
4|1|1|50|1|28|C
4|1|1|50|1|29|C
4|1|1|50|1|30|C
4|1|1|50|1|31|C
4|1|1|50|1|32|C
4|1|1|50|1|33|C
4|1|1|50|1|66|*
4|1|1|50|1|67|C
4|1|1|51|1|11|C
4|1|1|51|1|12|C
4|1|1|51|1|13|C
4|1|1|51|1|14|C
4|1|1|51|1|15|*
4|1|1|51|1|20|C
4|1|1|51|1|22|C
4|1|1|51|1|23|C
4|1|1|51|1|24|C
4|1|1|51|1|25|C
4|1|1|51|1|30|C
4|1|1|51|1|34|*
4|1|1|51|1|35|*
4|1|1|51|1|37|C
4|1|1|51|1|38|C
4|1|1|51|1|40|C
4|1|1|51|1|41|C
4|1|1|51|1|42|C
4|1|1|51|1|43|*
4|1|1|51|1|44|C
4|1|1|51|1|45|C
4|1|1|51|1|46|C
4|1|1|51|1|49|*
4|1|1|51|1|50|C
4|1|1|51|1|54|C
4|1|1|52|1|1|C
4|1|1|52|1|2|C
4|1|1|52|1|3|C
4|1|1|52|1|4|C
4|1|1|52|1|8|C
4|1|1|52|1|9|*
4|1|1|52|1|10|C
4|1|1|52|1|15|C
4|1|1|52|1|16|C
4|1|1|52|1|19|C
4|1|1|52|1|53|C
4|1|1|52|1|54|*
4|1|1|52|1|55|*
4|1|1|53|1|5|C
4|1|1|53|1|6|C
4|1|1|53|1|7|C
4|1|1|53|1|17|C
4|1|1|53|1|18|C
4|1|1|53|1|29|C
4|1|1|53|1|30|C
4|1|1|53|1|31|C
4|1|1|53|1|32|C
4|1|1|53|1|33|C
4|1|1|53|1|34|C
4|1|1|53|1|35|C
4|1|1|53|1|40|C
4|1|1|53|1|41|C
4|1|1|54|1|1|C
4|1|1|54|1|2|C
4|1|1|54|1|8|C
4|1|1|54|1|9|C
4|1|1|54|1|16|C
4|1|1|54|1|17|C
4|1|1|54|1|18|C
4|1|1|54|1|19|C
4|1|1|54|1|20|C
4|1|1|54|1|27|C
4|1|1|54|1|28|C
4|1|1|54|1|49|C
4|1|1|54|1|51|C
4|1|1|55|1|8|C
4|1|1|55|1|9|C
4|1|1|55|1|10|C
4|1|1|55|1|11|C
4|1|1|55|1|19|C
4|1|1|55|1|20|C
4|1|1|55|1|21|C
4|1|1|55|1|22|C
4|1|1|55|1|23|C
4|1|1|55|1|24|*
4|1|1|55|1|25|*
4|1|1|55|1|26|C
4|1|1|55|1|27|C
4|1|1|55|1|28|C
4|1|1|55|1|39|C
4|1|1|55|1|67|*
4|1|1|56|1|1|C
4|1|1|56|1|26|*
4|1|1|56|1|27|C
4|1|1|56|1|28|C
4|1|1|56|1|30|C
4|1|1|56|1|31|C
4|1|1|56|1|34|C
4|1|1|56|1|35|C
4|1|1|56|1|36|C
4|1|1|56|1|37|C
4|1|1|56|1|38|C
4|1|1|56|1|68|*
4|1|1|56|1|69|C
4|1|1|56|1|70|C
4|1|1|56|1|71|C
4|1|1|57|1|20|C
4|1|1|57|1|21|C
4|1|1|57|1|38|C
4|1|1|57|1|39|C
4|1|1|57|1|51|C
4|1|1|57|1|52|C
4|1|1|57|1|55|C
4|1|1|57|1|56|C
4|1|1|58|1|1|C
4|1|1|58|1|2|C
4|1|1|58|1|12|C
4|1|1|58|1|13|C
4|1|1|58|1|14|C
4|1|1|58|1|24|C
4|1|1|58|1|25|C
4|1|1|58|1|26|C
4|1|1|58|1|27|C
4|1|1|59|1|4|*
4|1|1|59|1|5|*
4|1|1|59|1|8|*
4|1|1|59|1|10|C
4|1|1|59|1|11|C
4|1|1|59|1|12|C
4|1|1|59|1|15|C
4|1|1|59|1|16|C
4|1|1|59|1|20|C
4|1|1|59|1|28|C
4|1|1|59|1|29|C
4|1|1|59|1|30|C
4|1|1|59|1|31|C
4|1|1|60|1|2|C
4|1|1|60|1|12|*
4|1|1|60|1|13|C
4|1|1|60|1|14|C
4|1|1|60|1|15|C
4|1|1|60|1|16|C
4|1|1|60|1|22|C
4|1|1|60|1|23|C
4|1|1|60|1|24|C
4|1|1|60|1|25|C
4|1|1|60|1|26|C
4|1|1|60|1|27|C
4|1|1|60|1|28|*
4|1|1|60|1|32|C
4|1|1|60|1|56|C
4|1|1|61|1|5|C
4|1|1|61|1|9|*
4|1|1|61|1|58|C
4|1|1|61|1|63|C
4|1|1|61|1|76|C
4|1|1|61|1|77|C
4|1|1|61|1|78|C
4|1|1|61|1|79|C
4|1|1|61|1|80|C
4|1|1|61|1|82|C
4|1|1|61|1|83|C
4|1|1|61|1|84|C
4|1|1|61|1|85|C
4|1|1|61|1|86|C
4|1|1|61|1|87|C
4|1|1|61|1|88|C
4|1|1|62|1|1|C
4|1|1|62|1|2|C
4|1|1|62|1|3|C
4|1|1|62|1|6|C
4|1|1|62|1|7|C
4|1|1|62|1|8|C
4|1|1|62|1|9|C
4|1|1|62|1|19|C
4|1|1|62|1|20|C
4|1|1|62|1|23|C
4|1|1|62|1|59|C
4|1|1|62|1|60|C
4|1|1|62|1|64|C
4|1|1|62|1|66|C
4|1|1|62|1|95|C
4|1|1|63|1|2|C
4|1|1|63|1|4|C
4|1|1|63|1|5|C
4|1|1|63|1|9|C
4|1|1|63|1|10|C
4|1|1|63|1|14|C
4|1|1|63|1|16|C
4|1|1|63|1|17|C
4|1|1|63|1|21|C
4|1|1|63|1|22|C
4|1|1|63|1|25|C
4|1|1|63|1|30|C
4|1|1|63|1|32|C
4|1|1|63|1|33|C
4|1|1|63|1|47|C
4|1|1|63|1|48|C
4|1|1|63|1|55|C
4|1|1|63|1|56|C
4|1|1|63|1|57|C
4|1|1|63|1|58|C
4|1|1|64|1|1|C
4|1|1|64|1|3|C
4|1|1|64|1|7|C
4|1|1|64|1|8|C
4|1|1|64|1|9|C
4|1|1|64|1|10|C
4|1|1|64|1|13|C
4|1|1|64|1|14|C
4|1|1|64|1|15|C
4|1|1|64|1|16|C
4|1|1|64|1|17|C
4|1|1|64|1|25|C
4|1|1|64|1|26|C
4|1|1|64|1|27|C
4|1|1|64|1|28|C
4|1|1|64|1|29|C
4|1|1|64|1|30|C
4|1|1|64|1|36|C
4|1|1|64|1|37|C
4|1|1|64|1|44|C
4|1|1|64|1|45|C
4|1|1|64|1|50|C
4|1|1|64|1|51|C
4|1|1|64|1|56|C
4|1|1|64|1|66|C
4|1|1|64|1|68|C
4|1|1|64|1|70|C
4|1|1|64|1|87|C
4|1|1|65|1|1|C
4|1|1|65|1|3|C
4|1|1|65|1|4|C
4|1|1|65|1|5|C
4|1|1|65|1|6|C
4|1|1|65|1|7|C
4|1|1|65|1|11|C
4|1|1|65|1|12|C
4|1|1|65|1|13|C
4|1|1|65|1|18|C
4|1|1|65|1|19|C
4|1|1|65|1|20|C
4|1|1|65|1|23|C
4|1|1|65|1|24|C
4|1|1|65|1|28|C
4|1|1|65|1|29|C
4|1|1|65|1|34|C
4|1|1|65|1|35|C
4|1|1|65|1|38|C
4|1|1|65|1|41|C
4|1|1|65|1|53|C
4|1|1|65|1|54|C
4|1|1|65|1|68|C
4|1|1|65|1|69|C
4|1|1|65|1|70|C
4|1|1|65|1|71|C
4|1|1|65|1|72|C
4|1|1|65|1|75|C
4|1|1|65|1|76|C
4|1|1|66|1|4|C
4|1|1|66|1|17|C
4|1|1|66|1|18|C
4|1|1|66|1|28|C
4|1|1|66|1|29|C
4|1|1|66|1|30|C
4|1|1|66|1|31|C
4|1|1|66|1|43|C
4|1|1|66|1|44|C
4|1|1|66|1|45|C
4|1|1|66|1|46|C
4|1|1|66|1|47|C
4|1|1|67|1|2|C
4|1|1|67|1|3|C
4|1|1|67|1|4|C
4|1|1|67|1|17|C
4|1|1|67|1|28|C
4|1|1|67|1|33|C
4|1|1|67|1|40|C
4|1|1|67|1|48|C
4|1|1|67|1|49|C
4|1|1|67|1|50|C
4|1|1|68|1|1|C
4|1|1|68|1|2|C
4|1|1|68|1|3|C
4|1|1|68|1|4|C
4|1|1|68|1|5|*
4|1|1|68|1|6|*
4|1|1|68|1|7|C
4|1|1|68|1|8|C
4|1|1|68|1|9|C
4|1|1|68|1|10|C
4|1|1|68|1|11|C
4|1|1|68|1|12|C
4|1|1|68|1|13|C
4|1|1|68|1|14|C
4|1|1|68|1|15|C
4|1|1|68|1|17|C
4|1|1|68|1|18|C
4|1|1|68|1|19|C
4|1|1|68|1|20|C
4|1|1|68|1|22|C
4|1|1|68|1|23|C
4|1|1|68|1|24|C
4|1|1|68|1|25|*
4|1|1|68|1|26|*
4|1|1|68|1|27|*
4|1|1|68|1|28|C
4|1|1|68|1|29|C
4|1|1|68|1|30|C
4|1|1|68|1|31|C
4|1|1|68|1|32|C
4|1|1|68|1|33|*
4|1|1|68|1|34|*
4|1|1|68|1|39|C
4|1|1|68|1|43|C
4|1|1|68|1|44|C
4|1|1|68|1|55|C
4|1|1|68|1|56|*
4|1|1|68|1|57|C
4|1|1|69|1|1|C
4|1|1|69|1|3|C
4|1|1|69|1|4|C
4|1|1|69|1|8|C
4|1|1|69|1|17|C
4|1|1|69|1|27|C
4|1|1|69|1|32|C
4|1|1|69|1|34|*
4|1|1|70|1|4|C
4|1|1|70|1|5|C
4|1|1|70|1|6|C
4|1|1|70|1|7|C
4|1|1|70|1|8|C
4|1|1|70|1|9|C
4|1|1|70|1|19|C
4|1|1|70|1|35|C
4|1|1|70|1|42|*
4|1|1|70|1|50|C
4|1|1|70|1|54|C
4|1|1|70|1|57|C
4|1|1|70|1|58|C
4|1|1|71|1|1|C
4|1|1|71|1|2|C
4|1|1|71|1|5|C
4|1|1|71|1|6|C
4|1|1|71|1|7|C
4|1|1|71|1|12|C
4|1|1|71|1|17|C
4|1|1|71|1|18|C
4|1|1|72|1|4|C
4|1|1|72|1|5|C
4|1|1|72|1|6|C
4|1|1|72|1|7|C
4|1|1|72|1|12|C
4|1|1|72|1|13|*
4|1|1|72|1|14|C
4|1|1|72|1|15|C
4|1|1|72|1|16|*
4|1|1|72|1|17|C
4|1|1|72|1|18|C
4|1|1|72|1|19|C
4|1|1|72|1|20|*
4|1|1|72|1|21|*
4|1|1|72|1|22|C
4|1|1|72|1|23|*
4|1|1|72|1|24|C
4|1|1|72|1|25|C
4|1|1|72|1|26|C
4|1|1|72|1|27|C
4|1|1|72|1|28|C
4|1|1|72|1|29|C
4|1|1|72|1|30|C
4|1|1|72|1|31|C
4|1|1|72|1|39|C
4|1|1|72|1|42|*
4|1|1|72|1|48|*
4|1|1|72|1|50|C
4|1|1|72|1|51|C
4|1|1|72|1|52|C
4|1|1|72|1|53|*
4|1|1|72|1|54|C
4|1|1|72|1|55|C
4|1|1|72|1|56|*
4|1|1|72|1|58|C
4|1|1|72|1|59|*
4|1|1|73|1|1|C
4|1|1|73|1|2|C
4|1|1|73|1|3|C
4|1|1|73|1|4|C
4|1|1|73|1|5|C
4|1|1|73|1|7|C
4|1|1|73|1|8|C
4|1|1|73|1|9|C
4|1|1|73|1|10|C
4|1|1|73|1|12|C
4|1|1|73|1|13|C
4|1|1|73|1|14|C
4|1|1|73|1|15|C
4|1|1|73|1|17|C
4|1|1|73|1|19|C
4|1|1|73|1|20|C
4|1|1|73|1|22|C
4|1|1|73|1|27|*
4|1|1|73|1|28|C
4|1|1|73|1|29|C
4|1|1|73|1|30|C
4|1|1|73|1|39|C
4|1|1|73|1|40|C
4|1|1|73|1|41|C
4|1|1|73|1|51|C
4|1|1|73|1|52|C
4|1|1|73|1|53|C
4|1|1|73|1|57|C
4|1|1|73|1|58|C
4|1|1|73|1|59|C
4|1|1|73|1|60|C
4|1|1|73|1|61|C
4|1|1|73|1|62|C
4|1|1|73|1|63|C
4|1|1|73|1|66|C
4|1|1|73|1|67|C
4|1|1|73|1|68|C
4|1|1|73|1|70|C
4|1|1|73|1|73|C
4|1|1|73|1|76|C
4|1|1|73|1|79|C
4|1|1|73|1|80|C
4|1|1|73|1|83|C
4|1|1|73|1|86|C
4|1|1|73|1|87|C
4|1|1|73|1|88|C
4|1|1|73|1|89|C
4|1|1|73|1|90|C
4|1|1|73|1|91|C
4|1|1|73|1|92|C
4|1|1|74|1|3|C
4|1|1|74|1|5|*
4|1|1|74|1|10|C
4|1|1|74|1|11|C
4|1|1|74|1|20|C
4|1|1|74|1|21|C
4|1|1|74|1|22|C
4|1|1|74|1|23|C
4|1|1|74|1|24|C
4|1|1|74|1|25|C
4|1|1|74|1|26|C
4|1|1|74|1|34|C
4|1|1|74|1|35|C
4|1|1|74|1|38|C
4|1|1|74|1|46|C
4|1|1|74|1|52|C
4|1|1|74|1|53|C
4|1|1|75|1|1|C
4|1|1|75|1|2|C
4|1|1|75|1|3|C
4|1|1|75|1|4|C
4|1|1|75|1|5|C
4|1|1|75|1|6|C
4|1|1|75|1|7|C
4|1|1|75|1|8|C
4|1|1|75|1|9|C
4|1|1|75|1|10|C
4|1|1|75|1|12|C
4|1|1|75|1|14|C
4|1|1|75|1|15|C
4|1|1|75|1|16|C
4|1|1|75|1|17|C
4|1|1|75|1|18|C
4|1|1|75|1|19|C
4|1|1|75|1|20|C
4|1|1|75|1|21|C
4|1|1|75|1|22|C
4|1|1|75|1|23|C
4|1|1|75|1|24|C
4|1|1|75|1|25|C
4|1|1|75|1|26|C
4|1|1|75|1|27|C
4|1|1|75|1|28|C
4|1|1|75|1|29|C
4|1|1|75|1|30|C
4|1|1|75|1|36|C
4|1|1|75|1|37|C
4|1|1|75|1|42|C
4|1|1|75|1|43|C
4|1|1|75|1|44|C
4|1|1|75|1|45|C
4|1|1|75|1|46|C
4|1|1|75|1|47|C
4|1|1|75|1|48|C
4|1|1|75|1|49|C
4|1|1|75|1|50|C
4|1|1|75|1|51|C
4|1|1|75|1|52|C
4|1|1|75|1|53|C
4|1|1|75|1|54|C
4|1|1|75|1|55|C
4|1|1|75|1|56|C
4|1|1|75|1|57|C
4|1|1|75|1|58|C
4|1|1|75|1|59|C
4|1|1|75|1|60|C
4|1|1|76|1|3|C
4|1|1|76|1|4|C
4|1|1|76|1|12|C
4|1|1|76|1|13|C
4|1|1|76|1|14|C
4|1|1|76|1|15|C
4|1|1|76|1|32|C
4|1|1|77|1|5|C
4|1|1|77|1|6|C
4|1|1|77|1|7|C
4|1|1|77|1|8|C
4|1|1|77|1|9|C
4|1|1|77|1|14|C
4|1|1|77|1|15|*
4|1|1|77|1|16|C
4|1|1|77|1|19|C
4|1|1|77|1|22|C
4|1|1|77|1|25|C
4|1|1|77|1|26|C
4|1|1|77|1|27|C
4|1|1|77|1|29|C
4|1|1|77|1|30|C
4|1|1|77|1|31|C
4|1|1|77|1|32|C
4|1|1|77|1|33|C
4|1|1|77|1|34|C
4|1|1|77|1|38|C
4|1|1|77|1|39|C
4|1|1|78|1|15|C
4|1|1|78|1|16|C
4|1|1|78|1|17|C
4|1|1|78|1|18|C
4|1|1|78|1|26|C
4|1|1|78|1|34|C
4|1|1|78|1|40|C
4|1|1|78|1|47|C
4|1|1|80|1|9|*
4|1|1|80|1|10|C
4|1|1|80|1|11|C
4|1|1|80|1|12|C
4|1|1|80|1|13|C
4|1|1|80|1|14|C
4|1|1|80|1|15|C
4|1|1|80|1|16|C
4|1|1|80|1|24|C
4|1|1|80|1|25|C
4|1|1|80|1|35|C
4|1|1|80|1|36|C
4|1|1|80|1|37|C
4|1|1|80|1|61|C
4|1|1|80|1|71|C
4|1|1|80|1|72|C
4|1|1|80|1|74|C
4|1|1|80|1|75|C
4|1|1|80|1|81|C
4|1|1|80|1|82|*
4|1|1|82|1|1|C
4|1|1|82|1|2|C
4|1|1|82|1|3|C
4|1|1|82|1|4|C
4|1|1|82|1|5|C
4|1|1|82|1|6|C
4|1|1|82|1|11|C
4|1|1|82|1|12|C
4|1|1|82|1|13|C
4|1|1|82|1|14|C
4|1|1|82|1|15|C
4|1|1|82|1|16|C
4|1|1|82|1|17|C
4|1|1|82|1|18|C
4|1|1|82|1|19|C
4|1|1|82|1|20|C
4|1|1|82|1|21|C
4|1|1|82|1|22|C
4|1|1|82|1|23|*
4|1|1|82|1|24|*
4|1|1|82|1|34|C
4|1|1|82|1|35|C
4|1|1|82|1|39|*
4|1|1|82|1|41|C
4|1|1|82|1|42|C
4|1|1|82|1|43|C
4|1|1|82|1|46|C
4|1|1|82|1|47|C
4|1|1|82|1|48|C
4|1|1|82|1|49|C
4|1|1|82|1|65|C
4|1|1|82|1|77|C
4|1|1|82|1|79|C
4|1|1|82|1|82|C
4|1|1|82|1|83|C
4|1|1|82|1|86|C
4|1|1|83|1|1|C
4|1|1|83|1|2|C
4|1|1|83|1|4|C
4|1|1|83|1|5|C
4|1|1|83|1|6|C
4|1|1|83|1|7|C
4|1|1|83|1|8|C
4|1|1|83|1|9|C
4|1|1|83|1|10|C
4|1|1|83|1|11|C
4|1|1|83|1|12|C
4|1|1|83|1|13|C
4|1|1|83|1|14|C
4|1|1|83|1|15|C
4|1|1|83|1|16|C
4|1|1|83|1|17|C
4|1|1|83|1|18|C
4|1|1|83|1|19|C
4|1|1|83|1|20|C
4|1|1|83|1|21|C
4|1|1|83|1|22|C
4|1|1|83|1|23|C
4|1|1|83|1|24|C
4|1|1|83|1|25|C
4|1|1|83|1|26|C
4|1|1|83|1|27|C
4|1|1|83|1|28|C
4|1|1|83|1|29|C
4|1|1|83|1|30|C
4|1|1|83|1|31|C
4|1|1|83|1|32|C
4|1|1|83|1|33|C
4|1|1|83|1|34|C
4|1|1|83|1|35|C
4|1|1|83|1|36|C
4|1|1|83|1|37|C
4|1|1|83|1|38|C
4|1|1|83|1|39|C
4|1|1|83|1|40|C
4|1|1|83|1|41|C
4|1|1|83|1|42|C
4|1|1|83|1|43|C
4|1|1|83|1|44|C
4|1|1|83|1|45|C
4|1|1|83|1|47|C
4|1|1|83|1|48|C
4|1|1|83|1|49|C
4|1|1|83|1|50|C
4|1|1|83|1|51|C
4|1|1|83|1|52|C
4|1|1|83|1|53|C
4|1|1|83|1|54|C
4|1|1|83|1|55|C
4|1|1|83|1|56|C
4|1|1|83|1|57|C
4|1|1|83|1|58|C
4|1|1|83|1|59|C
4|1|1|83|1|60|C
4|1|1|83|1|61|C
4|1|1|83|1|62|*
4|1|1|83|1|63|C
4|1|1|83|1|64|C
4|1|1|83|1|65|C
4|1|1|83|1|67|C
4|1|1|83|1|68|C
4|1|1|83|1|69|C
4|1|1|83|1|70|C
4|1|1|83|1|71|C
4|1|1|83|1|72|C
4|1|1|83|1|73|C
4|1|1|83|1|74|C
4|1|1|83|1|75|C
4|1|1|83|1|76|C
4|1|1|83|1|77|C
4|1|1|83|1|78|C
4|1|1|83|1|79|C
4|1|1|83|1|80|C
4|1|1|83|1|81|C
4|1|1|83|1|82|C
4|1|1|83|1|83|C
4|1|1|83|1|84|C
4|1|1|83|1|89|C
4|1|1|83|1|90|*
4|1|1|83|1|92|C
4|1|1|83|1|93|C
4|1|1|83|1|94|C
4|1|1|83|1|96|C
4|1|1|83|1|98|C
4|1|1|83|1|99|C
4|1|1|83|1|101|C
4|1|1|83|1|102|C
4|1|1|83|1|103|C
4|1|1|83|1|104|C
4|1|1|83|1|105|C
4|1|1|83|1|106|C
4|1|1|83|1|107|C
4|1|1|83|1|108|C
4|1|1|83|1|109|C
4|1|1|83|1|111|C
4|1|1|83|1|112|C
4|1|1|84|1|1|C
4|1|1|84|1|2|C
4|1|1|84|1|5|C
4|1|1|84|1|6|C
4|1|1|84|1|8|C
4|1|1|84|1|13|C
4|1|1|84|1|14|C
4|1|1|84|1|16|C
4|1|1|84|1|17|C
4|1|1|84|1|20|C
4|1|1|84|1|24|C
4|1|1|84|1|27|C
4|1|1|84|1|28|C
4|1|1|84|1|30|C
4|1|1|84|1|35|C
4|1|1|84|1|42|C
4|1|1|84|1|47|C
4|1|1|85|1|1|C
4|1|1|85|1|2|C
4|1|1|85|1|3|C
4|1|1|85|1|4|C
4|1|1|85|1|5|C
4|1|1|85|1|6|C
4|1|1|85|1|7|C
4|1|1|85|1|8|C
4|1|1|85|1|11|C
4|1|1|85|1|12|C
4|1|1|85|1|13|C
4|1|1|85|1|14|C
4|1|1|85|1|15|C
4|1|1|85|1|16|C
4|1|1|85|1|24|C
4|1|1|86|1|1|C
4|1|1|86|1|2|C
4|1|1|86|1|3|C
4|1|1|86|1|4|C
4|1|1|86|1|8|C
4|1|1|86|1|9|C
4|1|1|86|1|10|C
4|1|1|86|1|11|C
4|1|1|86|1|12|C
4|1|1|86|1|17|C
4|1|1|86|1|18|C
4|1|1|86|1|20|C
4|1|1|86|1|31|C
4|1|1|86|1|54|C
4|1|1|86|1|55|C
4|1|1|87|1|16|C
4|1|1|87|1|17|C
4|1|1|87|1|29|C
4|1|1|87|1|33|C
4|1|1|87|1|37|C
4|1|1|87|1|44|C
4|1|1|87|1|45|C
4|1|1|87|1|46|C
4|1|1|87|1|47|C
4|1|1|87|1|48|C
4|1|1|87|1|49|C
4|1|1|87|1|50|C
4|1|1|87|1|51|C
4|1|1|87|1|52|C
4|1|1|87|1|53|C
4|1|1|87|1|54|C
4|1|1|87|1|55|C
4|1|1|87|1|56|C
4|1|1|87|1|57|C
4|1|1|87|1|58|C
4|1|1|87|1|59|C
4|1|1|87|1|60|C
4|1|1|87|1|62|C
4|1|1|87|1|63|C
4|1|1|87|1|64|C
4|1|1|87|1|65|C
4|1|1|87|1|66|C
4|1|1|88|1|2|C
4|1|1|88|1|4|C
4|1|1|88|1|6|C
4|1|1|88|1|7|C
4|1|1|88|1|8|C
4|1|1|88|1|9|C
4|1|1|88|1|16|C
4|1|1|88|1|32|C
4|1|1|88|1|33|C
4|1|1|88|1|35|*
4|1|1|89|1|1|C
4|1|1|89|1|2|C
4|1|1|89|1|3|C
4|1|1|89|1|4|C
4|1|1|89|1|5|C
4|1|1|89|1|6|C
4|1|1|89|1|7|C
4|1|1|89|1|8|*
